tanggal,mode_transportasi,rute,jumlah_penumpang,tarif_rata_rata,total_pendapatan,status_operasional,hari,hari_dalam_minggu,bulan,jam,hari_indo,kategori_waktu
2026-03-31 22:48:00,LRT Jakarta,Velodrome - Pegangsaan Dua,104,5000,520000,Normal,Tuesday,1,March,22,Selasa,Off-Peak
2026-03-31 15:37:00,LRT Jakarta,Velodrome - Pegangsaan Dua,54,5000,270000,Normal,Tuesday,1,March,15,Selasa,Off-Peak
2026-03-31 13:19:00,LRT Jakarta,Velodrome - Pegangsaan Dua,66,5000,330000,Terlambat,Tuesday,1,March,13,Selasa,Off-Peak
2026-03-31 07:45:00,LRT Jakarta,Velodrome - Pegangsaan Dua,150,5000,750000,Normal,Tuesday,1,March,7,Selasa,Peak Pagi (07:00 - 09:00)
2026-03-31 16:20:00,LRT Jakarta,Pegangsaan Dua - Velodrome,32,5000,160000,Terlambat,Tuesday,1,March,16,Selasa,Off-Peak
2026-03-31 14:46:00,MRT Jakarta,Lebak Bulus - Bundaran HI,125,4000,500000,Normal,Tuesday,1,March,14,Selasa,Off-Peak
2026-03-31 16:17:00,LRT Jakarta,Velodrome - Pegangsaan Dua,64,5000,320000,Normal,Tuesday,1,March,16,Selasa,Off-Peak
2026-03-31 10:56:00,LRT Jakarta,Pegangsaan Dua - Velodrome,50,5000,250000,Normal,Tuesday,1,March,10,Selasa,Off-Peak
2026-03-31 18:25:00,LRT Jakarta,Velodrome - Pegangsaan Dua,149,5000,745000,Normal,Tuesday,1,March,18,Selasa,Peak Sore (17:00 - 19:00)
2026-03-31 18:57:00,LRT Jakarta,Velodrome - Pegangsaan Dua,150,5000,750000,Normal,Tuesday,1,March,18,Selasa,Peak Sore (17:00 - 19:00)
2026-03-31 08:48:00,MRT Jakarta,Lebak Bulus - Bundaran HI,300,7000,2100000,Normal,Tuesday,1,March,8,Selasa,Peak Pagi (07:00 - 09:00)
2026-03-31 16:53:00,MRT Jakarta,Lebak Bulus - Bundaran HI,200,14000,2800000,Terlambat,Tuesday,1,March,16,Selasa,Off-Peak
2026-03-31 16:12:00,LRT Jakarta,Pegangsaan Dua - Velodrome,58,5000,290000,Normal,Tuesday,1,March,16,Selasa,Off-Peak
2026-03-31 08:02:00,MRT Jakarta,Bundaran HI - Lebak Bulus,166,4000,664000,Normal,Tuesday,1,March,8,Selasa,Peak Pagi (07:00 - 09:00)
2026-03-31 10:25:00,TransJakarta,Koridor 9 (Pinang Ranti - Pluit),19,3500,66500,Normal,Tuesday,1,March,10,Selasa,Off-Peak
2026-03-31 06:55:00,MRT Jakarta,Lebak Bulus - Bundaran HI,111,7000,777000,Normal,Tuesday,1,March,6,Selasa,Off-Peak
2026-03-31 05:53:00,TransJakarta,Koridor 13 (Ciledug - Tendean),45,3500,157500,Normal,Tuesday,1,March,5,Selasa,Off-Peak
2026-03-31 08:21:00,LRT Jakarta,Velodrome - Pegangsaan Dua,150,5000,750000,Normal,Tuesday,1,March,8,Selasa,Peak Pagi (07:00 - 09:00)
2026-03-31 08:52:00,TransJakarta,Koridor 1 (Blok M - Kota),49,3500,171500,Normal,Tuesday,1,March,8,Selasa,Peak Pagi (07:00 - 09:00)
2026-03-31 14:48:00,TransJakarta,Koridor 13 (Ciledug - Tendean),18,3500,63000,Normal,Tuesday,1,March,14,Selasa,Off-Peak
2026-04-01 14:48:00,TransJakarta,Koridor 13 (Ciledug - Tendean),33,3500,115500,Normal,Wednesday,2,April,14,Rabu,Off-Peak
2026-04-01 17:50:00,MRT Jakarta,Bundaran HI - Lebak Bulus,141,14000,1974000,Normal,Wednesday,2,April,17,Rabu,Peak Sore (17:00 - 19:00)
2026-04-01 16:56:00,MRT Jakarta,Bundaran HI - Lebak Bulus,140,4000,560000,Terlambat,Wednesday,2,April,16,Rabu,Off-Peak
2026-04-01 16:25:00,TransJakarta,Koridor 13 (Ciledug - Tendean),23,3500,80500,Normal,Wednesday,2,April,16,Rabu,Off-Peak
2026-04-01 08:02:00,TransJakarta,Koridor 13 (Ciledug - Tendean),80,3500,280000,Normal,Wednesday,2,April,8,Rabu,Peak Pagi (07:00 - 09:00)
2026-04-01 16:52:00,MRT Jakarta,Bundaran HI - Lebak Bulus,115,14000,1610000,Normal,Wednesday,2,April,16,Rabu,Off-Peak
2026-04-01 19:22:00,MRT Jakarta,Bundaran HI - Lebak Bulus,207,4000,828000,Normal,Wednesday,2,April,19,Rabu,Peak Sore (17:00 - 19:00)
2026-04-01 08:42:00,MRT Jakarta,Bundaran HI - Lebak Bulus,258,10000,2580000,Normal,Wednesday,2,April,8,Rabu,Peak Pagi (07:00 - 09:00)
2026-04-01 08:34:00,TransJakarta,Koridor 9 (Pinang Ranti - Pluit),14,3500,49000,Normal,Wednesday,2,April,8,Rabu,Peak Pagi (07:00 - 09:00)
2026-04-01 08:22:00,TransJakarta,Koridor 9 (Pinang Ranti - Pluit),36,3500,126000,Normal,Wednesday,2,April,8,Rabu,Peak Pagi (07:00 - 09:00)
2026-04-01 08:11:00,TransJakarta,Koridor 9 (Pinang Ranti - Pluit),80,3500,280000,Normal,Wednesday,2,April,8,Rabu,Peak Pagi (07:00 - 09:00)
2026-04-01 19:05:00,TransJakarta,Koridor 13 (Ciledug - Tendean),80,3500,280000,Normal,Wednesday,2,April,19,Rabu,Peak Sore (17:00 - 19:00)
2026-04-01 18:23:00,LRT Jakarta,Pegangsaan Dua - Velodrome,150,5000,750000,Normal,Wednesday,2,April,18,Rabu,Peak Sore (17:00 - 19:00)
2026-04-01 15:52:00,TransJakarta,Koridor 1 (Blok M - Kota),19,3500,66500,Normal,Wednesday,2,April,15,Rabu,Off-Peak
2026-04-01 10:22:00,TransJakarta,Koridor 13 (Ciledug - Tendean),44,3500,154000,Normal,Wednesday,2,April,10,Rabu,Off-Peak
2026-04-01 15:31:00,MRT Jakarta,Bundaran HI - Lebak Bulus,78,4000,312000,Normal,Wednesday,2,April,15,Rabu,Off-Peak
2026-04-01 16:38:00,MRT Jakarta,Bundaran HI - Lebak Bulus,175,7000,1225000,Normal,Wednesday,2,April,16,Rabu,Off-Peak
2026-04-01 09:58:00,TransJakarta,Koridor 1 (Blok M - Kota),80,3500,280000,Terlambat,Wednesday,2,April,9,Rabu,Peak Pagi (07:00 - 09:00)
2026-04-01 17:28:00,TransJakarta,Koridor 1 (Blok M - Kota),70,3500,245000,Normal,Wednesday,2,April,17,Rabu,Peak Sore (17:00 - 19:00)
2026-04-01 08:27:00,MRT Jakarta,Bundaran HI - Lebak Bulus,163,4000,652000,Normal,Wednesday,2,April,8,Rabu,Peak Pagi (07:00 - 09:00)
2026-04-01 10:37:00,LRT Jakarta,Velodrome - Pegangsaan Dua,83,5000,415000,Normal,Wednesday,2,April,10,Rabu,Off-Peak
2026-04-01 08:30:00,TransJakarta,Koridor 13 (Ciledug - Tendean),55,3500,192500,Normal,Wednesday,2,April,8,Rabu,Peak Pagi (07:00 - 09:00)
2026-04-01 16:20:00,MRT Jakarta,Bundaran HI - Lebak Bulus,64,3000,192000,Normal,Wednesday,2,April,16,Rabu,Off-Peak
2026-04-01 16:54:00,MRT Jakarta,Lebak Bulus - Bundaran HI,119,14000,1666000,Normal,Wednesday,2,April,16,Rabu,Off-Peak
2026-04-01 17:26:00,MRT Jakarta,Bundaran HI - Lebak Bulus,287,10000,2870000,Normal,Wednesday,2,April,17,Rabu,Peak Sore (17:00 - 19:00)
2026-04-01 21:09:00,LRT Jakarta,Velodrome - Pegangsaan Dua,62,5000,310000,Normal,Wednesday,2,April,21,Rabu,Off-Peak
2026-04-01 09:59:00,TransJakarta,Koridor 1 (Blok M - Kota),80,3500,280000,Normal,Wednesday,2,April,9,Rabu,Peak Pagi (07:00 - 09:00)
2026-04-01 17:56:00,TransJakarta,Koridor 13 (Ciledug - Tendean),47,3500,164500,Normal,Wednesday,2,April,17,Rabu,Peak Sore (17:00 - 19:00)
2026-04-01 15:21:00,TransJakarta,Koridor 1 (Blok M - Kota),17,3500,59500,Normal,Wednesday,2,April,15,Rabu,Off-Peak
2026-04-01 16:20:00,MRT Jakarta,Bundaran HI - Lebak Bulus,147,10000,1470000,Normal,Wednesday,2,April,16,Rabu,Off-Peak
2026-04-01 07:37:00,LRT Jakarta,Velodrome - Pegangsaan Dua,147,5000,735000,Normal,Wednesday,2,April,7,Rabu,Peak Pagi (07:00 - 09:00)
2026-04-01 18:34:00,LRT Jakarta,Pegangsaan Dua - Velodrome,126,5000,630000,Normal,Wednesday,2,April,18,Rabu,Peak Sore (17:00 - 19:00)
2026-04-01 10:20:00,TransJakarta,Koridor 9 (Pinang Ranti - Pluit),22,3500,77000,Normal,Wednesday,2,April,10,Rabu,Off-Peak
2026-04-01 08:10:00,TransJakarta,Koridor 13 (Ciledug - Tendean),80,3500,280000,Normal,Wednesday,2,April,8,Rabu,Peak Pagi (07:00 - 09:00)
2026-04-01 15:30:00,TransJakarta,Koridor 9 (Pinang Ranti - Pluit),42,3500,147000,Normal,Wednesday,2,April,15,Rabu,Off-Peak
2026-04-01 11:39:00,MRT Jakarta,Lebak Bulus - Bundaran HI,56,14000,784000,Normal,Wednesday,2,April,11,Rabu,Off-Peak
2026-04-01 07:38:00,MRT Jakarta,Bundaran HI - Lebak Bulus,300,10000,3000000,Normal,Wednesday,2,April,7,Rabu,Peak Pagi (07:00 - 09:00)
2026-04-01 06:50:00,TransJakarta,Koridor 9 (Pinang Ranti - Pluit),20,3500,70000,Normal,Wednesday,2,April,6,Rabu,Off-Peak
2026-04-01 17:06:00,LRT Jakarta,Velodrome - Pegangsaan Dua,150,5000,750000,Normal,Wednesday,2,April,17,Rabu,Peak Sore (17:00 - 19:00)
2026-04-01 09:19:00,LRT Jakarta,Velodrome - Pegangsaan Dua,45,5000,225000,Normal,Wednesday,2,April,9,Rabu,Peak Pagi (07:00 - 09:00)
2026-04-01 08:53:00,TransJakarta,Koridor 13 (Ciledug - Tendean),33,3500,115500,Normal,Wednesday,2,April,8,Rabu,Peak Pagi (07:00 - 09:00)
2026-04-01 16:33:00,MRT Jakarta,Lebak Bulus - Bundaran HI,120,7000,840000,Normal,Wednesday,2,April,16,Rabu,Off-Peak
2026-04-01 08:43:00,TransJakarta,Koridor 1 (Blok M - Kota),22,3500,77000,Normal,Wednesday,2,April,8,Rabu,Peak Pagi (07:00 - 09:00)
2026-04-01 09:17:00,MRT Jakarta,Bundaran HI - Lebak Bulus,258,7000,1806000,Normal,Wednesday,2,April,9,Rabu,Peak Pagi (07:00 - 09:00)
2026-04-01 16:24:00,MRT Jakarta,Lebak Bulus - Bundaran HI,123,4000,492000,Normal,Wednesday,2,April,16,Rabu,Off-Peak
2026-04-01 06:54:00,MRT Jakarta,Lebak Bulus - Bundaran HI,168,7000,1176000,Normal,Wednesday,2,April,6,Rabu,Off-Peak
2026-04-01 15:53:00,LRT Jakarta,Pegangsaan Dua - Velodrome,69,5000,345000,Normal,Wednesday,2,April,15,Rabu,Off-Peak
2026-04-01 07:19:00,TransJakarta,Koridor 1 (Blok M - Kota),75,3500,262500,Terlambat,Wednesday,2,April,7,Rabu,Peak Pagi (07:00 - 09:00)
2026-04-01 14:12:00,TransJakarta,Koridor 9 (Pinang Ranti - Pluit),10,3500,35000,Normal,Wednesday,2,April,14,Rabu,Off-Peak
2026-04-01 09:56:00,TransJakarta,Koridor 1 (Blok M - Kota),54,3500,189000,Normal,Wednesday,2,April,9,Rabu,Peak Pagi (07:00 - 09:00)
2026-04-01 07:18:00,LRT Jakarta,Velodrome - Pegangsaan Dua,112,5000,560000,Normal,Wednesday,2,April,7,Rabu,Peak Pagi (07:00 - 09:00)
2026-04-01 07:05:00,LRT Jakarta,Velodrome - Pegangsaan Dua,150,5000,750000,Normal,Wednesday,2,April,7,Rabu,Peak Pagi (07:00 - 09:00)
2026-04-01 11:33:00,TransJakarta,Koridor 13 (Ciledug - Tendean),18,3500,63000,Normal,Wednesday,2,April,11,Rabu,Off-Peak
2026-04-01 08:38:00,LRT Jakarta,Pegangsaan Dua - Velodrome,111,5000,555000,Normal,Wednesday,2,April,8,Rabu,Peak Pagi (07:00 - 09:00)
2026-04-01 08:26:00,LRT Jakarta,Pegangsaan Dua - Velodrome,122,5000,610000,Normal,Wednesday,2,April,8,Rabu,Peak Pagi (07:00 - 09:00)
2026-04-01 16:00:00,TransJakarta,Koridor 13 (Ciledug - Tendean),17,3500,59500,Normal,Wednesday,2,April,16,Rabu,Off-Peak
2026-04-01 16:33:00,LRT Jakarta,Pegangsaan Dua - Velodrome,38,5000,190000,Normal,Wednesday,2,April,16,Rabu,Off-Peak
2026-04-01 08:18:00,TransJakarta,Koridor 1 (Blok M - Kota),80,3500,280000,Normal,Wednesday,2,April,8,Rabu,Peak Pagi (07:00 - 09:00)
2026-04-01 07:16:00,LRT Jakarta,Pegangsaan Dua - Velodrome,150,5000,750000,Normal,Wednesday,2,April,7,Rabu,Peak Pagi (07:00 - 09:00)
2026-04-01 17:43:00,LRT Jakarta,Velodrome - Pegangsaan Dua,141,5000,705000,Normal,Wednesday,2,April,17,Rabu,Peak Sore (17:00 - 19:00)
2026-04-01 17:50:00,LRT Jakarta,Pegangsaan Dua - Velodrome,150,5000,750000,Normal,Wednesday,2,April,17,Rabu,Peak Sore (17:00 - 19:00)
2026-04-01 09:09:00,LRT Jakarta,Velodrome - Pegangsaan Dua,129,5000,645000,Normal,Wednesday,2,April,9,Rabu,Peak Pagi (07:00 - 09:00)
2026-04-01 06:05:00,MRT Jakarta,Bundaran HI - Lebak Bulus,131,10000,1310000,Normal,Wednesday,2,April,6,Rabu,Off-Peak
2026-04-01 08:42:00,LRT Jakarta,Pegangsaan Dua - Velodrome,91,5000,455000,Normal,Wednesday,2,April,8,Rabu,Peak Pagi (07:00 - 09:00)
2026-04-01 06:10:00,LRT Jakarta,Pegangsaan Dua - Velodrome,15,5000,75000,Normal,Wednesday,2,April,6,Rabu,Off-Peak
2026-04-01 13:37:00,TransJakarta,Koridor 13 (Ciledug - Tendean),28,3500,98000,Normal,Wednesday,2,April,13,Rabu,Off-Peak
2026-04-01 05:44:00,MRT Jakarta,Lebak Bulus - Bundaran HI,89,7000,623000,Normal,Wednesday,2,April,5,Rabu,Off-Peak
2026-04-01 07:14:00,TransJakarta,Koridor 9 (Pinang Ranti - Pluit),57,3500,199500,Normal,Wednesday,2,April,7,Rabu,Peak Pagi (07:00 - 09:00)
2026-04-01 19:09:00,TransJakarta,Koridor 9 (Pinang Ranti - Pluit),57,3500,199500,Normal,Wednesday,2,April,19,Rabu,Peak Sore (17:00 - 19:00)
2026-04-01 09:21:00,MRT Jakarta,Bundaran HI - Lebak Bulus,106,7000,742000,Normal,Wednesday,2,April,9,Rabu,Peak Pagi (07:00 - 09:00)
2026-04-01 07:00:00,MRT Jakarta,Lebak Bulus - Bundaran HI,300,4000,1200000,Normal,Wednesday,2,April,7,Rabu,Peak Pagi (07:00 - 09:00)
2026-04-01 14:00:00,TransJakarta,Koridor 9 (Pinang Ranti - Pluit),18,3500,63000,Normal,Wednesday,2,April,14,Rabu,Off-Peak
2026-04-01 19:53:00,MRT Jakarta,Lebak Bulus - Bundaran HI,48,4000,192000,Normal,Wednesday,2,April,19,Rabu,Peak Sore (17:00 - 19:00)
2026-04-01 08:45:00,MRT Jakarta,Lebak Bulus - Bundaran HI,300,7000,2100000,Normal,Wednesday,2,April,8,Rabu,Peak Pagi (07:00 - 09:00)
2026-04-01 20:24:00,TransJakarta,Koridor 9 (Pinang Ranti - Pluit),34,3500,119000,Normal,Wednesday,2,April,20,Rabu,Off-Peak
2026-04-01 16:21:00,LRT Jakarta,Pegangsaan Dua - Velodrome,74,5000,370000,Terlambat,Wednesday,2,April,16,Rabu,Off-Peak
2026-04-01 16:25:00,TransJakarta,Koridor 9 (Pinang Ranti - Pluit),16,3500,56000,Normal,Wednesday,2,April,16,Rabu,Off-Peak
2026-04-01 18:10:00,MRT Jakarta,Lebak Bulus - Bundaran HI,204,7000,1428000,Normal,Wednesday,2,April,18,Rabu,Peak Sore (17:00 - 19:00)
2026-04-01 06:31:00,TransJakarta,Koridor 13 (Ciledug - Tendean),49,3500,171500,Normal,Wednesday,2,April,6,Rabu,Off-Peak
2026-04-01 06:12:00,MRT Jakarta,Bundaran HI - Lebak Bulus,91,3000,273000,Normal,Wednesday,2,April,6,Rabu,Off-Peak
2026-04-01 07:30:00,TransJakarta,Koridor 9 (Pinang Ranti - Pluit),33,3500,115500,Normal,Wednesday,2,April,7,Rabu,Peak Pagi (07:00 - 09:00)
2026-04-01 14:54:00,LRT Jakarta,Pegangsaan Dua - Velodrome,80,5000,400000,Normal,Wednesday,2,April,14,Rabu,Off-Peak
2026-04-01 07:22:00,MRT Jakarta,Lebak Bulus - Bundaran HI,300,4000,1200000,Normal,Wednesday,2,April,7,Rabu,Peak Pagi (07:00 - 09:00)
2026-04-01 11:11:00,LRT Jakarta,Velodrome - Pegangsaan Dua,41,5000,205000,Normal,Wednesday,2,April,11,Rabu,Off-Peak
2026-04-01 08:17:00,LRT Jakarta,Pegangsaan Dua - Velodrome,136,5000,680000,Normal,Wednesday,2,April,8,Rabu,Peak Pagi (07:00 - 09:00)
2026-04-01 07:37:00,TransJakarta,Koridor 1 (Blok M - Kota),80,3500,280000,Normal,Wednesday,2,April,7,Rabu,Peak Pagi (07:00 - 09:00)
2026-04-01 18:06:00,LRT Jakarta,Pegangsaan Dua - Velodrome,150,5000,750000,Normal,Wednesday,2,April,18,Rabu,Peak Sore (17:00 - 19:00)
2026-04-01 16:19:00,MRT Jakarta,Bundaran HI - Lebak Bulus,162,7000,1134000,Normal,Wednesday,2,April,16,Rabu,Off-Peak
2026-04-01 08:37:00,TransJakarta,Koridor 13 (Ciledug - Tendean),80,3500,280000,Normal,Wednesday,2,April,8,Rabu,Peak Pagi (07:00 - 09:00)
2026-04-01 08:08:00,TransJakarta,Koridor 1 (Blok M - Kota),13,3500,45500,Terlambat,Wednesday,2,April,8,Rabu,Peak Pagi (07:00 - 09:00)
2026-04-01 16:18:00,MRT Jakarta,Lebak Bulus - Bundaran HI,93,7000,651000,Normal,Wednesday,2,April,16,Rabu,Off-Peak
2026-04-01 14:19:00,LRT Jakarta,Velodrome - Pegangsaan Dua,46,5000,230000,Normal,Wednesday,2,April,14,Rabu,Off-Peak
2026-04-01 14:53:00,MRT Jakarta,Bundaran HI - Lebak Bulus,78,7000,546000,Normal,Wednesday,2,April,14,Rabu,Off-Peak
2026-04-01 09:01:00,TransJakarta,Koridor 9 (Pinang Ranti - Pluit),77,3500,269500,Gangguan,Wednesday,2,April,9,Rabu,Peak Pagi (07:00 - 09:00)
2026-04-01 07:11:00,MRT Jakarta,Bundaran HI - Lebak Bulus,207,4000,828000,Normal,Wednesday,2,April,7,Rabu,Peak Pagi (07:00 - 09:00)
2026-04-01 17:08:00,LRT Jakarta,Pegangsaan Dua - Velodrome,66,5000,330000,Normal,Wednesday,2,April,17,Rabu,Peak Sore (17:00 - 19:00)
2026-04-01 16:42:00,TransJakarta,Koridor 13 (Ciledug - Tendean),39,3500,136500,Terlambat,Wednesday,2,April,16,Rabu,Off-Peak
2026-04-01 12:49:00,TransJakarta,Koridor 9 (Pinang Ranti - Pluit),23,3500,80500,Terlambat,Wednesday,2,April,12,Rabu,Off-Peak
2026-04-01 14:08:00,MRT Jakarta,Bundaran HI - Lebak Bulus,82,7000,574000,Normal,Wednesday,2,April,14,Rabu,Off-Peak
2026-04-01 17:31:00,TransJakarta,Koridor 9 (Pinang Ranti - Pluit),80,3500,280000,Normal,Wednesday,2,April,17,Rabu,Peak Sore (17:00 - 19:00)
2026-04-01 17:38:00,TransJakarta,Koridor 9 (Pinang Ranti - Pluit),80,3500,280000,Normal,Wednesday,2,April,17,Rabu,Peak Sore (17:00 - 19:00)
2026-04-01 08:56:00,LRT Jakarta,Velodrome - Pegangsaan Dua,150,5000,750000,Terlambat,Wednesday,2,April,8,Rabu,Peak Pagi (07:00 - 09:00)
2026-04-01 16:29:00,TransJakarta,Koridor 1 (Blok M - Kota),41,3500,143500,Normal,Wednesday,2,April,16,Rabu,Off-Peak
2026-04-01 17:27:00,TransJakarta,Koridor 9 (Pinang Ranti - Pluit),80,3500,280000,Normal,Wednesday,2,April,17,Rabu,Peak Sore (17:00 - 19:00)
2026-04-01 08:44:00,TransJakarta,Koridor 9 (Pinang Ranti - Pluit),70,3500,245000,Normal,Wednesday,2,April,8,Rabu,Peak Pagi (07:00 - 09:00)
2026-04-01 10:29:00,TransJakarta,Koridor 1 (Blok M - Kota),10,3500,35000,Normal,Wednesday,2,April,10,Rabu,Off-Peak
2026-04-01 07:10:00,LRT Jakarta,Pegangsaan Dua - Velodrome,122,5000,610000,Normal,Wednesday,2,April,7,Rabu,Peak Pagi (07:00 - 09:00)
2026-04-01 08:00:00,MRT Jakarta,Bundaran HI - Lebak Bulus,300,14000,4200000,Normal,Wednesday,2,April,8,Rabu,Peak Pagi (07:00 - 09:00)
2026-04-01 16:31:00,LRT Jakarta,Pegangsaan Dua - Velodrome,37,5000,185000,Normal,Wednesday,2,April,16,Rabu,Off-Peak
2026-04-01 08:35:00,TransJakarta,Koridor 1 (Blok M - Kota),63,3500,220500,Normal,Wednesday,2,April,8,Rabu,Peak Pagi (07:00 - 09:00)
2026-04-01 10:34:00,LRT Jakarta,Pegangsaan Dua - Velodrome,118,5000,590000,Normal,Wednesday,2,April,10,Rabu,Off-Peak
2026-04-01 08:43:00,LRT Jakarta,Velodrome - Pegangsaan Dua,150,5000,750000,Normal,Wednesday,2,April,8,Rabu,Peak Pagi (07:00 - 09:00)
2026-04-01 11:51:00,LRT Jakarta,Velodrome - Pegangsaan Dua,54,5000,270000,Normal,Wednesday,2,April,11,Rabu,Off-Peak
2026-04-01 07:55:00,LRT Jakarta,Velodrome - Pegangsaan Dua,148,5000,740000,Normal,Wednesday,2,April,7,Rabu,Peak Pagi (07:00 - 09:00)
2026-04-01 15:38:00,TransJakarta,Koridor 1 (Blok M - Kota),23,3500,80500,Normal,Wednesday,2,April,15,Rabu,Off-Peak
2026-04-01 07:38:00,MRT Jakarta,Lebak Bulus - Bundaran HI,278,7000,1946000,Normal,Wednesday,2,April,7,Rabu,Peak Pagi (07:00 - 09:00)
2026-04-01 18:39:00,TransJakarta,Koridor 9 (Pinang Ranti - Pluit),61,3500,213500,Normal,Wednesday,2,April,18,Rabu,Peak Sore (17:00 - 19:00)
2026-04-01 06:26:00,MRT Jakarta,Lebak Bulus - Bundaran HI,168,10000,1680000,Normal,Wednesday,2,April,6,Rabu,Off-Peak
2026-04-01 13:08:00,TransJakarta,Koridor 1 (Blok M - Kota),31,3500,108500,Normal,Wednesday,2,April,13,Rabu,Off-Peak
2026-04-01 16:18:00,TransJakarta,Koridor 1 (Blok M - Kota),53,3500,185500,Normal,Wednesday,2,April,16,Rabu,Off-Peak
2026-04-01 16:58:00,MRT Jakarta,Bundaran HI - Lebak Bulus,85,3000,255000,Normal,Wednesday,2,April,16,Rabu,Off-Peak
2026-04-01 07:40:00,LRT Jakarta,Pegangsaan Dua - Velodrome,98,5000,490000,Terlambat,Wednesday,2,April,7,Rabu,Peak Pagi (07:00 - 09:00)
2026-04-01 12:58:00,MRT Jakarta,Bundaran HI - Lebak Bulus,154,3000,462000,Terlambat,Wednesday,2,April,12,Rabu,Off-Peak
2026-04-01 12:49:00,MRT Jakarta,Lebak Bulus - Bundaran HI,145,14000,2030000,Normal,Wednesday,2,April,12,Rabu,Off-Peak
2026-04-01 09:58:00,MRT Jakarta,Bundaran HI - Lebak Bulus,176,7000,1232000,Normal,Wednesday,2,April,9,Rabu,Peak Pagi (07:00 - 09:00)
2026-04-01 09:10:00,MRT Jakarta,Bundaran HI - Lebak Bulus,242,7000,1694000,Normal,Wednesday,2,April,9,Rabu,Peak Pagi (07:00 - 09:00)
2026-04-01 08:24:00,MRT Jakarta,Lebak Bulus - Bundaran HI,300,7000,2100000,Normal,Wednesday,2,April,8,Rabu,Peak Pagi (07:00 - 09:00)
2026-04-01 09:47:00,TransJakarta,Koridor 9 (Pinang Ranti - Pluit),65,3500,227500,Normal,Wednesday,2,April,9,Rabu,Peak Pagi (07:00 - 09:00)
2026-04-01 12:53:00,TransJakarta,Koridor 9 (Pinang Ranti - Pluit),29,3500,101500,Terlambat,Wednesday,2,April,12,Rabu,Off-Peak
2026-04-01 13:19:00,LRT Jakarta,Velodrome - Pegangsaan Dua,17,5000,85000,Normal,Wednesday,2,April,13,Rabu,Off-Peak
2026-04-01 08:47:00,LRT Jakarta,Velodrome - Pegangsaan Dua,128,5000,640000,Normal,Wednesday,2,April,8,Rabu,Peak Pagi (07:00 - 09:00)
2026-04-01 16:32:00,MRT Jakarta,Bundaran HI - Lebak Bulus,79,7000,553000,Normal,Wednesday,2,April,16,Rabu,Off-Peak
2026-04-01 16:50:00,TransJakarta,Koridor 1 (Blok M - Kota),38,3500,133000,Terlambat,Wednesday,2,April,16,Rabu,Off-Peak
2026-04-01 08:48:00,LRT Jakarta,Velodrome - Pegangsaan Dua,150,5000,750000,Normal,Wednesday,2,April,8,Rabu,Peak Pagi (07:00 - 09:00)
2026-04-01 11:17:00,TransJakarta,Koridor 1 (Blok M - Kota),15,3500,52500,Normal,Wednesday,2,April,11,Rabu,Off-Peak
2026-04-01 10:24:00,TransJakarta,Koridor 9 (Pinang Ranti - Pluit),24,3500,84000,Normal,Wednesday,2,April,10,Rabu,Off-Peak
2026-04-01 16:32:00,TransJakarta,Koridor 9 (Pinang Ranti - Pluit),23,3500,80500,Normal,Wednesday,2,April,16,Rabu,Off-Peak
2026-04-01 08:52:00,LRT Jakarta,Pegangsaan Dua - Velodrome,124,5000,620000,Normal,Wednesday,2,April,8,Rabu,Peak Pagi (07:00 - 09:00)
2026-04-01 15:31:00,LRT Jakarta,Velodrome - Pegangsaan Dua,64,5000,320000,Normal,Wednesday,2,April,15,Rabu,Off-Peak
2026-04-01 16:19:00,TransJakarta,Koridor 13 (Ciledug - Tendean),10,3500,35000,Normal,Wednesday,2,April,16,Rabu,Off-Peak
2026-04-01 08:14:00,TransJakarta,Koridor 13 (Ciledug - Tendean),29,3500,101500,Normal,Wednesday,2,April,8,Rabu,Peak Pagi (07:00 - 09:00)
2026-04-01 09:21:00,MRT Jakarta,Bundaran HI - Lebak Bulus,187,3000,561000,Normal,Wednesday,2,April,9,Rabu,Peak Pagi (07:00 - 09:00)
2026-04-01 14:06:00,LRT Jakarta,Velodrome - Pegangsaan Dua,53,5000,265000,Normal,Wednesday,2,April,14,Rabu,Off-Peak
2026-04-01 19:34:00,TransJakarta,Koridor 13 (Ciledug - Tendean),80,3500,280000,Normal,Wednesday,2,April,19,Rabu,Peak Sore (17:00 - 19:00)
2026-04-01 06:35:00,TransJakarta,Koridor 9 (Pinang Ranti - Pluit),33,3500,115500,Normal,Wednesday,2,April,6,Rabu,Off-Peak
2026-04-01 20:12:00,MRT Jakarta,Bundaran HI - Lebak Bulus,111,14000,1554000,Normal,Wednesday,2,April,20,Rabu,Off-Peak
2026-04-01 08:52:00,MRT Jakarta,Lebak Bulus - Bundaran HI,192,7000,1344000,Normal,Wednesday,2,April,8,Rabu,Peak Pagi (07:00 - 09:00)
2026-04-01 15:26:00,MRT Jakarta,Lebak Bulus - Bundaran HI,96,7000,672000,Normal,Wednesday,2,April,15,Rabu,Off-Peak
2026-04-01 15:26:00,LRT Jakarta,Pegangsaan Dua - Velodrome,73,5000,365000,Normal,Wednesday,2,April,15,Rabu,Off-Peak
2026-04-01 05:30:00,TransJakarta,Koridor 13 (Ciledug - Tendean),35,3500,122500,Normal,Wednesday,2,April,5,Rabu,Off-Peak
